"category_name","universe","department","family","brand","product_nature","model_code","used_sizeguide_turnover","sizeguide_not_used_pageviews","sizeguide_not_used_order","sizeguide_not_used_quantity","sizeguide_not_used_turnover","sizeguide_not_used_return_quantity"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT APP OUTFIT","FORCLAZ","LONG-SLEEVED SHIRT",8550279,"379.81000000000006","84",95,"104","1719.1400000000006","17"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT WINDBREAK","FORCLAZ","SOFTSHELL",8397290,"899.85","18",53,"65","2639.559999999999","21"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8787798,"321.73","89",225,"278","1620.6100000000008","139"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S INTERM BS","OLAIAN","BOARDSHORTS",8776724,"446.8100000000001","5",100,"117","1269.4600000000003","63"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","JUNIOR BASKETBA","TARMAK","SHORTS",8586403,"147.9","6",77,"80","953.3100000000004","11"
"CLOTHING","FITNESS WELLNES","BOXING FIGHTING","FENCING","FENC'IT","JACKET",8562663,"691.92","3",13,"13","533.9399999999999","7"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","RIDING WEAR WIN","FOUGANZA","JACKET",8576307,"2249.7000000000003","56",130,"147","6749.099999999995","57"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","COMPETITION GEA","FOUGANZA","SHORT-SLEEVED SHIRT",8550764,"101.89999999999999","16",39,"55","393.63000000000017","18"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","JR RIDING WEAR","FOUGANZA","SHORT-SLEEVED POLO SHIRT",8668586,"61.959999999999994","3",28,"29","381.7600000000001","5"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN TS SHORT","DOMYOS","SHORTS",8601429,"137.82000000000002","22",185,"238","1476.0900000000013","47"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","T-SHIRT",8772669,"150.84","16",105,"109","621.3300000000003","42"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","NYAMBA","LEGGING 7/8",8738115,"170.92000000000002","1",76,"78","676.6800000000002","46"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN PANT JACKET","DOMYOS","SWEATSHIRT",8643865,"169.94","4",96,"98","1540.3600000000004","34"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","SHORTS",8646727,"344.77000000000004","28",62,"110","1154.2300000000005","33"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8771560,"159.83999999999997","49",46,"49","359.64000000000004","13"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","T-SHIRT",8757008,"49.97","12",23,"22","209.88","9"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8738370,"209.87","6",45,"46","653.6000000000001","6"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","WOMEN'S GYM APP","DOMYOS","TANK",8648602,"48.93000000000001","21",50,"62","377.46000000000004","8"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","REINF RAINWEAR","SOLOGNAC","TROUSERS",8513988,"724.89","3",42,"47","1479.78","25"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","FLEECES","SOLOGNAC","SLEEVELESS JACKET",8605522,"524.7900000000001","22",110,"116","2030.1900000000005","35"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SWEATERS","SOLOGNAC","PULLOVER",8559565,"581.5400000000002","52",234,"262","2584.0099999999966","63"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","HIGH VIS","SOLOGNAC","TROUSERS",8511716,"749.92","34",47,"53","2799.669999999999","20"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WATERP CLOTH","SOLOGNAC","JACKET",8396906,"39.98","27",18,"18","235.88000000000002","6"
"CLOTHING","CYCLING UNIVERS","KID CYCLING AND","JR MTB ROAD APP","BTWIN","PADDED CYCLING SHORTS",8542633,"34.97","24",28,"29","239.8000000000001","9"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT BO","DOMYOS","SHORTS",8802260,"342.6500000000001","11",272,"328","2536.439999999998","72"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT BO","DOMYOS","SHORTS",8756044,"190.8","8",131,"144","1056.9200000000005","36"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT BO","DOMYOS","T-SHIRT",8751828,"123.38999999999997","6",168,"267","1208.0400000000009","61"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","RAIN WIN CUT RD","WOWOW","SLEEVELESS JACKET",8655969,"119.96","21",51,"53","479.8400000000001","37"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","RD SOCKS SUMMER","VAN RYSEL","SOCKS",8785293,"129.87","6",32,"36","309.69000000000005","5"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","TANK TOP",8784784,"699.6500000000002","2",337,"341","3818.0899999999924","150"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ADULT RUN SOCKS","KIPRUN","SOCKS",8776706,"191.67999999999998","12",197,"218","1198.0000000000014","18"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN UNDERWEAR","KALENJI","BOXER SHORTS",8731125,"187.81","4",54,"69","571.4200000000002","11"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RAINY WTHR","KIPRUN","WINDBREAKER",8669419,"89.97","14",30,"28","359.88000000000005","16"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG M COLD WTHR","KALENJI","SLEEVELESS JACKET",960447,"89.97","4",25,"28","269.88000000000005","16"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M TRAIL CLOTHES","EVADICT","T-SHIRT",8737300,"84.94","26",28,"29","323.79","8"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN WARM WTHR","KIPRUN","T-SHIRT",8605684,"334.83000000000004","32",229,"312","4942.499999999988","62"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG M COLD WTHR","KIPRUN","LONG-SLEEVED T-SHIRT",8773030,"159.89999999999998","4",102,"109","1179.2700000000004","36"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAIL JACKETS","TRIBORD","ANORAK",8602364,"1709.81","43",156,"182","12148.64999999998","46"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAILWEAR","TRIBORD","SHORTS",8676268,"495.6800000000001","4",164,"174","1615.9800000000007","71"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","SHORT-SLEEVED POLO SHIRT",8647689,"498.7000000000001","5",244,"286","3441.0199999999936","88"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","OFFSHORE M&W","TRIBORD","JACKET",8616401,"1999.92","15",65,"73","9249.629999999994","35"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","OFFSHORE M&W","TRIBORD","SAILING SMOCK",8600626,"1999.92","26",91,"94","12749.48999999999","42"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","GRL OC PIST JKT","WEDZE","JACKET",8587852,"839.7900000000001","79",105,"117","3079.2299999999996","39"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SCD SUITS 16/24","SUBEA","NEOPRENE SUIT",8501834,"199.98","33",7,"7","279.96999999999997","4"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORT-SLEEVE JERSEY",8740042,"389.6100000000001","7",405,"500","4312.679999999993","68"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","GIRL FOOT TEXT","KIPSTA","SHORT-SLEEVE JERSEY",8758420,"296.6300000000001","5",305,"345","2102.3100000000013","76"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD COLD WEATHER","KIPSTA","SWEATSHIRT",8609462,"314.91","24",67,"72","1679.5200000000002","23"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORT-SLEEVE JERSEY",8740043,"289.71000000000004","2",290,"363","2927.0699999999974","70"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8601298,"139.93","16",37,"41","499.7500000000001","16"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","COVERING SWIMWE","NABAIJI","LONG-SLEEVED T-SHIRT",8738442,"24.99","11",25,"27","349.86000000000007","13"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W L1 SH PANT","QUECHUA","FLEECE",8738706,"1539.5600000000002","56",255,"293","7697.7999999999965","71"
"CLOTHING","RACKETS SPORTS","BADMINTON SQUAS","WOMENS BADMINTO","PERFLY","SKIRT",8647985,"98.92999999999999","2",17,"19","176.88000000000002","7"
"CLOTHING","TEAMSPORTS UNIV","RUGBY / GAELIC","RUGBY FRANCE","OFFLOAD","T-SHIRT",8645969,"119.89999999999998","15",71,"84","719.4000000000003","24"
"CLOTHING","TEAMSPORTS UNIV","RUGBY / GAELIC","RUGBY WOMAN","OFFLOAD","UNDERSHORTS",8554056,"93.89999999999999","26",80,"100","487.47000000000025","47"
"CLOTHING","WINTER SPORTS U","ICE SKATING ICE","JR FIG CLOTHES","AXELYS","SKIRT",8561407,"116.91","8",41,"42","376.71000000000015","13"
"CLOTHING","RACKETS SPORTS","BADMINTON SQUAS","MENS BADMINTON","PERFLY","T-SHIRT",8647939,"83.91","8",41,"43","301.6700000000001","10"
"CLOTHING","GOLF UNIVERS","GOLF","MEN COLD CLOTH","INESIS","BASE LAYER SHIRT",8550156,"619.6900000000002","17",43,"48","819.5900000000003","6"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","KIMJALY","TANK TOP",8736829,"269.90999999999997","25",64,"70","1073.64","34"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","TOP",8754598,"359.80000000000007","30",71,"103","1043.42","45"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","TROUSERS",8573123,"339.83000000000004","29",100,"125","1579.2100000000005","46"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","SHORTS",8756203,"182.87000000000003","44",170,"196","2116.53","49"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","T-SHIRT",8772343,"554.6300000000002","1",260,"312","3687.539999999992","66"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","T-SHIRT",8645955,"277.7800000000001","7",282,"354","2828.589999999996","113"
"CLOTHING","RACKETS SPORTS","TENNIS","ADULT SOCKS","ARTENGO","SOCKS",8574981,"134.85","23",119,"138","1141.7300000000007","11"
"CLOTHING","RUNNING WALKING","WALKING","WALKING SOCKS","NEWFEEL","SOCKS",8589842,"77.73999999999998","7",179,"239","657.8200000000005","21"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER 2 TWBOY","QUECHUA","SOFTSHELL",8645487,"314.91","53",71,"94","2239.36","30"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","CSH TEXTIL KID","QUECHUA","PARKA",8504390,"119.97","9",66,"72","1509.6000000000001","32"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SH FLEECE","QUECHUA","FLEECE",8773239,"199.96","5",73,"72","2139.56","28"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M JACKETS NH","QUECHUA","JACKET",8731534,"1454.9800000000002","53",773,"897","9994.90999999999","187"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M PANTS/TS NH","QUECHUA","TROUSERS",8583315,"509.8300000000001","23",104,"124","2309.229999999999","46"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M PANTS/TS NH","QUECHUA","T-SHIRT",8740205,"164.89000000000001","16",98,"104","1214.1900000000005","23"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SWEATS NH","QUECHUA","SWEATSHIRT",8646706,"696.6700000000002","15",98,"97","1670.2100000000005","18"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","BOY'S BOARDSHT","OLAIAN","BOARDSHORTS",8670259,"54.89000000000001","18",51,"53","214.57","10"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BOARDSHORTS",8738936,"1205.1300000000003","22",667,"780","6373.54999999999","335"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8789126,"145.87","19",185,"212","1206.9300000000007","105"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S INTERM BS","OLAIAN","UNDERSHORTS",8595667,"23.97","14",12,"15","103.87","2"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","BIKINI TOP",8789188,"83.94","13",170,"180","1115.1400000000006","94"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","BOARDSHORTS",8669155,"528.4200000000002","9",318,"347","2313.4900000000007","96"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","MAN BASKETBALL","TARMAK","TANK TOP",8802397,"395.78","6",62,"111","1672.0700000000004","18"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","NBA LAYER 0 M","TARMAK","BASE LAYER",8734081,"339.83000000000004","16",38,"42","639.6800000000002","10"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","MAN BASKETBALL","TARMAK","JACKET",8573343,"95.96","6",65,"65","1157.5100000000002","16"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","JUNIOR BASKETBA","TARMAK","TANK",8586377,"224.85000000000002","37",82,"85","1064.2900000000004","14"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","RIDING SOCKS AD","FOUGANZA","SOCKS",8789600,"339.6300000000001","30",234,"233","1969.1800000000014","21"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","W RIDING WEAR","FOUGANZA","BREECHES",8641858,"539.91","6",47,"51","1219.79","30"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","SWEATSHIRT",8645876,"469.80000000000007","25",118,"144","2352.5000000000005","49"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","T-SHIRT",8738361,"269.73","8",44,"46","269.73000000000013","19"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN PANT JACKET","DOMYOS","SWEATSHIRT",8643863,"116.94999999999999","31",48,"48","926.6100000000002","9"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN SHORT TK","DOMYOS","TANK TOP",8772966,"161.82","35",227,"255","1195.670000000001","122"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","LEGGINGS",8772947,"254.85000000000002","1",92,"89","779.4300000000002","32"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN TS SHORT","DOMYOS","SHORTS",8667925,"230.82000000000002","22",162,"199","2083.3900000000003","38"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","LEGGINGS",8772694,"103.91999999999999","4",83,"87","714.4500000000003","32"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","SHORTS",8646723,"149.9","20",34,"37","449.70000000000005","7"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN PANT JACKET","DOMYOS","TROUSERS",8773598,"279.84000000000003","1",104,"103","1039.3600000000004","39"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8786378,"1079.4000000000003","9",356,"356","5756.799999999985","36"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8670026,"1083.3200000000004","15",397,"428","5938.269999999982","55"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8731294,"140.82999999999998","15",105,"109","894.9600000000005","4"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","FLEECES","SOLOGNAC","JACKET",8394398,"279.96","43",46,"46","2104.68","14"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SHIRTS/ VESTS","SOLOGNAC","LONG-SLEEVED SHIRT",8645243,"239.93","51",59,"65","1469.5900000000001","24"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","HUNTING CHAPS","SOLOGNAC","OVERTROUSERS",8396640,"909.86","14",60,"69","3444.4699999999975","15"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","TSHIRT/POLOS","SOLOGNAC","T-SHIRT",8669046,"287.80000000000007","3",110,"125","1672.8800000000008","13"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TRACKSUIT BOY","DOMYOS","TRACKSUIT",8648994,"119.93999999999998","7",76,"80","1119.4400000000003","24"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT GI","DOMYOS","SHORTS",8677466,"279.6500000000001","1",589,"628","3599.4799999999973","176"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","SWEAT JACKET PA","DOMYOS","SWEATSHIRT",8739106,"155.87","26",63,"75","719.4000000000002","15"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKENING SHOES","DOMYOS","SOCKS",8651879,"30.92000000000001","5",31,"36","141.65","1"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","W WARM WEA HIKG","ROCKRIDER","CYCLING SHORTS",8615620,"274.93","18",161,"195","3199.189999999996","114"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","RD SOCKS SUMMER","VAN RYSEL","SOCKS",8810217,"167.86","6",61,"71","695.3800000000003","9"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR WIN RD M","VAN RYSEL","PADDED CYCLING SHORTS",8545579,"2759.3999999999996","55",201,"210","7686.349999999995","43"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ADULT RUN SOCKS","KIPRUN","SOCKS",8776711,"209.65000000000006","21",190,"214","1168.050000000001","19"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W TRAIL CLOTHES","EVADICT","T-SHIRT",8758883,"199.88000000000002","10",101,"109","1054.4200000000003","48"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN COLD","KIPRUN","LONG-SLEEVED T-SHIRT",8751024,"419.86","9",82,"86","1469.5100000000002","37"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN WARM WTHR","KIPRUN","RUNNING LONG TIGHT",8759888,"925.6300000000002","26",124,"140","2522.9400000000005","34"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","KIDS ATHL CLOTH","KIPRUN","LONG-SLEEVED T-SHIRT",8800303,"179.88","36",145,"165","1753.8300000000006","48"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","T-SHIRT",965320,"225.81","15",182,"257","1845.400000000001","97"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KALENJI","SWEATSHIRT",8597008,"159.92","31",35,"35","532.73","8"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","KIDS ATHL CLOTH","KIPRUN","JERSEY",8643716,"279.7200000000001","14",170,"195","1648.350000000001","30"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RAINY WTHR","KALENJI","WINDBREAKER",8664114,"254.93000000000004","9",66,"70","1379.6100000000001","31"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","SHORT-SLEEVED POLO SHIRT",8647684,"627.6300000000001","39",280,"304","3866.749999999992","79"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","SHORT-SLEEVED POLO SHIRT",8485191,"338.84000000000003","19",55,"63","1040.5200000000002","15"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAILWEAR","TRIBORD","T-SHIRT",8733157,"8.97","17",8,"7","11.96","3"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","GRL OC PIST JKT","WEDZE","JACKET",8587853,"1839.5400000000002","29",226,"263","6478.3799999999965","100"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","BB SLEDGE EQUIP","LUGIK","FLEECE",8590092,"285.78000000000003","16",132,"142","1384.9400000000005","36"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","K.OCC.PISTE JKT","WEDZE","TROUSERS",8544827,"233.86999999999998","65",59,"60","683.6200000000001","22"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","UNDER TS SR","KIPSTA","UNDERSHORTS",8641675,"586.5900000000001","38",184,"208","2912.1599999999953","24"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","WOMEN FOOT TEXT","KIPSTA","TROUSERS",8644053,"295.86000000000007","17",124,"148","1473.2900000000004","77"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPSTA","SWEATSHIRT",8643467,"819.5900000000003","15",243,"274","4197.8999999999905","64"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPSTA","SWEATSHIRT",8553308,"169.83","34",117,"177","1478.5200000000007","29"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD HOT WEATHER","KIPSTA","SHORTS",8495589,"339.6600000000001","7",143,"178","1428.5700000000006","35"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","UNDER TS SR","KIPSTA","BASE LAYER",8650795,"359.80000000000007","59",211,"255","4029.75999999999","31"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPSTA","TROUSERS",8643472,"859.5700000000003","14",268,"297","4457.769999999989","74"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD COLD WEATHER","KIPSTA","TROUSERS",8651205,"74.97","13",35,"36","724.7100000000002","7"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","GOALKEEPER","KIPSTA","SHORTS",8562171,"167.79","2",66,"74","423.48000000000013","22"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8788454,"134.91","3",105,"131","764.4900000000002","80"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","SWIMSUITS&CAPS","WATKO","SWIM BRIEFS",8617192,"11.98","6",7,"7","29.950000000000003","2"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SWEATS NH","QUECHUA","PULLOVER",963842,"599.7600000000001","16",215,"228","2973.809999999995","109"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","GILET TREK W","FORCLAZ","DOWN JACKET",8771607,"323.93","27",86,"102","2611.4299999999985","45"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W L1 SH PANT","QUECHUA","FLEECE",8640626,"49.99","15",41,"60","2149.5699999999997","17"
"CLOTHING","WINTER SPORTS U","ICE SKATING ICE","JR FIG CLOTHES","AXELYS","JACKET",8561397,"149.9","4",26,"26","269.82000000000005","6"
"CLOTHING","RACKETS SPORTS","BADMINTON SQUAS","WOMENS BADMINTO","PERFLY","SLEEVELESS T-SHIRT",8648004,"67.9","8",95,"102","437.3500000000003","37"
"CLOTHING","TEAMSPORTS UNIV","RUGBY / GAELIC","APP RUGBY MEN","OFFLOAD","SHORT-SLEEVE JERSEY",8550829,"71.94","9",39,"36","329.1200000000001","8"
"CLOTHING","TEAMSPORTS UNIV","RUGBY / GAELIC","RUGBY CLUB APPA","OFFLOAD","SHORTS",8559178,"36.1","4",65,"72","212.95999999999998","18"
"CLOTHING","RACKETS SPORTS","BADMINTON SQUAS","WOMENS BADMINTO","PERFLY","T-SHIRT",8648101,"89.89999999999999","9",33,"35","170.81000000000003","16"
"CLOTHING","FISHING UNIVERS","PREDATOR FISHIN","WADERS","CAPERLAN","BASELAYER BOTTOM",8797270,"279.93","7",24,"30","839.7900000000001","9"
"CLOTHING","RACKETS SPORTS","BADMINTON SQUAS","KIDS BADM APP","PERFLY","SKIRT",8648025,"76.89","21",59,"71","336.5300000000001","24"
"CLOTHING","GOLF UNIVERS","GOLF","W GOLF TROUSER","INESIS","TROUSERS",8785774,"509.8300000000001","18",126,"131","1949.3500000000004","66"
"CLOTHING","GOLF UNIVERS","GOLF","MEN GOLF SHORTS","INESIS","BERMUDA SHORTS",8577003,"279.86","5",102,"111","1259.3700000000003","48"
"CLOTHING","FITNESS WELLNES","DANCES","DANCE ACCESS","STAREVER","TIGHTS",8667673,"119.85000000000001","7",102,"153","894.8800000000005","41"
"CLOTHING","RACKETS SPORTS","TENNIS","JUNIOR SOCKS","ARTENGO","SOCKS",8576279,"242.57000000000005","26",340,"471","2469.7099999999987","42"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","T-SHIRT",8655558,"119.86999999999996","3",162,"174","1217.7100000000007","45"
"CLOTHING","RACKETS SPORTS","TENNIS","ADULT SOCKS","ARTENGO","SOCKS",8395033,"419.30000000000024","44",425,"684","3891.5199999999895","36"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","TANK",8572752,"54.89000000000001","24",43,"48","179.64000000000004","11"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","TROUSERS",8645218,"179.91","10",56,"66","599.7000000000002","36"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","SHORT&TS TWBOY","QUECHUA","T-SHIRT",8664937,"121.82999999999998","15",73,"74","477.3600000000003","10"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S INTERM BS","OLAIAN","BOARDSHORTS",8759856,"326.7900000000001","14",94,"116","810.4700000000004","63"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BOARDSHORTS",8738934,"611.5600000000002","6",304,"337","2991.8099999999968","118"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM ADV SSUIT","OLAIAN","BIKINI BOTTOM",8582013,"113.81000000000002","13",84,"104","329.45000000000016","48"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8749667,"113.78999999999999","25",166,"193","553.9700000000005","90"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","JUNIOR BASKETBA","TARMAK","T-SHIRT",8756733,"76.68000000000002","6",70,"69","424.94000000000034","3"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","NBA LAYER0 KIDS","TARMAK","BASE LAYER",8734148,"449.77000000000015","24",110,"118","1574.1800000000005","36"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","NBA LAYER 0 M","TARMAK","BASE LAYER",8734065,"274.89000000000004","9",46,"47","924.6300000000002","10"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","MAN BASKETBALL","TARMAK","TANK TOP",8518647,"34.95","7",60,"88","482.3100000000003","19"
