"category_name","universe","department","family","brand","product_nature","model_code","used_sizeguide_pageviews","used_sizeguide_order","used_sizeguide_quantity","used_sizeguide_turnover","used_sizeguide_return_quantity"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD COLD WEATHER","KIPSTA","WINDBREAKER",8667874,"232",110,"126","1439.2800000000004","54"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPSTA","SWEATSHIRT",8643466,"232",96,"133","1133.1500000000003","48"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT APP OUTFIT","FORCLAZ","LEGGINGS",8577941,"232",254,"284","6603.349999999986","119"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","PADDED JACKET",8642750,"231",88,"95","1363.2600000000004","21"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","PANT TS MH H","QUECHUA","ZIP OFF TROUSERS",8587382,"231",39,"43","969.7000000000002","13"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN UNDERWEAR","KALENJI","BOXER SHORTS",8772892,"231",39,"54","272.57000000000005","11"
"CLOTHING","WINTER SPORTS U","CROSS COUNTRY S","WO APP XC SKI","INOVIK","TIGHTS",8595997,"230",127,"142","2554.269999999998","69"
"CLOTHING","FITNESS WELLNES","DANCES","K BALLET CLOTH","STAREVER","SKIRT",8760211,"230",37,"45","263.67","12"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","SHORTS",8668732,"230",108,"176","1372.8200000000006","58"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","SKIRT",8517727,"230",100,"132","1464.2400000000005","56"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","WOMEN'S GYM APP","DOMYOS","SHORTS",8550452,"230",114,"131","1237.0700000000006","18"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","MEN'S GYM APPAR","DOMYOS","LEOTARD",8645043,"230",107,"165","1643.6600000000008","31"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SNORKELING TOP","SUBEA","NEOPRENE TOP",8575746,"230",71,"78","655.6000000000001","38"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BABY SWIM","NABAIJI","SWIMMING COSTUME",8732548,"230",64,"76","371.56000000000023","32"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","T-SHIRT",8667344,"229",72,"81","348.8600000000001","15"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI",8544485,"229",106,"119","579.4200000000003","61"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","SUN PROTEC JR","OLAIAN","TOP",8655102,"229",274,"349","1407.1800000000014","67"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ADULT RUN SOCKS","KIPRUN","SOCKS",8608558,"229",132,"170","886.5200000000008","22"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN COLD","KIPRUN","RUNNING TIGHTS",8642368,"229",70,"72","1649.5200000000002","24"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC M WARM WTHR","KALENJI","LONG-SLEEVED T-SHIRT",8506316,"229",95,"107","1245.2200000000005","29"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAIL JACKETS","TRIBORD","JACKET",8675975,"229",311,"350","6357.879999999989","138"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","JR MH SOCKS","QUECHUA","SOCKS",8493520,"228",376,"509","2181.3200000000015","40"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SWEATS NH","QUECHUA","PULLOVER",8736323,"228",68,"76","599.4000000000002","16"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","JACKET",8542494,"228",55,"69","1017.5900000000001","28"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","LIGHT CLOTHING","SOLOGNAC","TROUSERS",8382776,"228",69,"67","1434.5900000000001","26"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","TROUSERS/SHIRT","SOLOGNAC","TROUSERS",8551457,"228",63,"68","916.6300000000002","31"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN WARM WTHR","KIPRUN","RUNNING TIGHTS",8759888,"228",75,"87","1131.5600000000002","43"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER 2 TWGIRL","QUECHUA","PADDED JACKET",8750111,"227",53,"61","1187.6000000000001","21"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","W WARM WEA HIKG","ROCKRIDER","PADDED CYCLING SHORTS",8615622,"227",88,"102","1769.4800000000002","50"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR RAIN RD W","VAN RYSEL","RAIN JACKET",8619511,"227",79,"83","1609.5200000000002","35"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIMMING COSTUME",8731931,"227",131,"150","940.4100000000004","91"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIMMING TRUNKS",8575243,"227",46,"53","249.8","32"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BOARDSHORTS",8677666,"226",269,"326","2447.5499999999997","81"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","JR RIDING WEAR","FOUGANZA","SLEEVELESS JACKET",8558587,"226",70,"73","884.4100000000003","14"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","WOMEN'S GYM APP","DOMYOS","LEOTARD",8664011,"226",74,"84","2359.3199999999993","16"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","LEGGINGS",8595619,"226",202,"223","1870.4400000000012","67"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","GOALKEEPER","KIPSTA","LONG-SLEEVED T-SHIRT",8586188,"226",89,"94","1196.2700000000004","21"
"CLOTHING","CLIMBING CANYON","CLIMBING MOUNTA","WINTER MTN CLTH","SIMOND","DOWN JACKET",8495234,"225",83,"93","10239.359999999991","29"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","WOMEN'S GYM APP","DOMYOS","LEOTARD",8665784,"225",74,"82","859.4400000000004","26"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD HOT WEATHER","KIPSTA","SHORT-SLEEVE JERSEY",8525864,"225",188,"346","1547.2400000000011","70"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","TROUSERS",8664374,"224",83,"89","927.4600000000004","35"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","T-SHIRT",8666274,"224",265,"304","2443.849999999997","89"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAILWEAR","TRIBORD","SHORTS",8576559,"224",93,"101","691.2800000000004","29"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIMMING COSTUME",8670009,"224",58,"68","312.64000000000016","32"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","PADDED JACKET",8642743,"223",127,"143","1441.1500000000005","58"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SWEATERS","SOLOGNAC","PULLOVER",8559564,"223",168,"177","1759.6300000000008","39"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAILWEAR","TRIBORD","T-SHIRT",8647772,"223",100,"113","185.18","31"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR COLD WEATHER","KIPSTA","SWEATSHIRT",8643464,"223",148,"161","1894.700000000001","31"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MOUNT HIKE L2","COLUMBIA","FLEECE",8662165,"222",39,"35","899.7800000000001","13"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8385017,"222",129,"153","845.2500000000003","78"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN COLD","KIPRUN","JACKET",8758324,"222",140,"139","5128.989999999995","38"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","M SKI CLOT OCC","WEDZE","JACKET",8737822,"222",94,"104","3094.3799999999983","42"
"CLOTHING","CLIMBING CANYON","CLIMBING MOUNTA","WINTER MTN CLTH","SIMOND","OVERTROUSERS",8331170,"221",46,"55","3499.669999999997","22"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","M WARM XC","ROCKRIDER","CYCLING SHORTS",8643530,"221",76,"90","1599.6000000000001","50"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SWEATS NH","QUECHUA","PULLOVER",8664871,"221",84,"86","1634.5800000000002","44"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","SOFT SHELL JACKET",8749895,"220",115,"123","1789.1300000000006","36"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","UNDERSHORTS",8502829,"220",62,"108","339.15000000000015","23"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGINGS",8738248,"220",221,"229","2067.2500000000014","53"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","CAMO CLOTH D/W","SOLOGNAC","TROUSERS",8668326,"220",74,"80","1719.5700000000002","37"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","LEGGIN JKT GIRL","DOMYOS","JACKET",8648572,"220",366,"403","2576.6699999999996","67"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAIL JACKETS","TRIBORD","JACKET",8616325,"220",283,"318","6327.889999999989","107"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8790136,"220",117,"140","979.5100000000003","91"
"CLOTHING","WINTER SPORTS U","CROSS COUNTRY S","JR XC SKI CLOTH","INOVIK","TROUSERS",8551746,"219",104,"120","2649.2599999999975","45"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","T-SHIRT",8756171,"219",50,"60","172.70000000000002","30"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT OUTFIT","FORCLAZ","T-SHIRT",8787789,"219",204,"205","4933.58999999999","64"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","MEN'S BS BEGIN","OLAIAN","BOARDSHORTS",8669147,"218",139,"146","694.8400000000006","29"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","HIGH VIS","SOLOGNAC","JACKET",8602276,"218",70,"73","912.4600000000003","19"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR SUM RD W","VAN RYSEL","SHORT-SLEEVE JERSEY",8667980,"218",53,"55","407.6600000000001","21"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RAINY CLOTHES","KIPRUN","SLEEVELESS JACKET",8556945,"218",118,"130","831.2200000000005","35"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","UNDER TS SR","KIPSTA","BASE LAYER",8641796,"218",34,"46","249.63000000000005","9"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W JACKETS NH","QUECHUA","JACKET",8732097,"218",208,"232","2488.6099999999974","93"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT GI","DOMYOS","T-SHIRT",8648527,"217",283,"301","2201.6400000000003","65"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","ARTISTIC SWIM","NABAIJI","SWIMMING COSTUME",8559830,"217",43,"57","327.7800000000001","35"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT WINDBREAK","FORCLAZ","SOFT SHELL JACKET",8580219,"216",50,"61","1749.65","26"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","COLD WAT ACC","OLAIAN","TOP",8521777,"216",139,"173","1320.8500000000008","58"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","M SUN PROTEC","OLAIAN","TOP",8789652,"216",245,"290","1846.4600000000012","136"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR WINTER RD W","VAN RYSEL","CYCLING TIGHTS",8640541,"216",211,"247","2621.169999999999","64"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SWEATS NH","QUECHUA","PULLOVER",8573579,"216",120,"125","1049.2500000000005","50"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","FLEECE",8552063,"215",127,"139","1208.7900000000009","17"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M TT APP OUTFIT","FORCLAZ","SHORT-SLEEVED SHIRT",8733637,"215",121,"138","1379.0800000000006","46"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WARM WAT SPRING","OLAIAN","NEOPRENE TOP",8544518,"215",102,"115","2614.459999999998","61"
"CLOTHING","FITNESS WELLNES","BOXING FIGHTING","OTHER PROTEC","OUTSHOCK","SPORTS BRA",8520511,"215",105,"136","2879.0399999999977","40"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","W WARM WEA HIKG","ROCKRIDER","CYCLING SHORTS",8555884,"215",167,"177","1646.8100000000006","58"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M TRAIL CLOTHES","KIPRUN","WINDBREAKER",8608058,"215",52,"58","1359.66","24"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L3","QUECHUA","JACKET",8382341,"215",44,"50","3049.749999999999","25"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SNOW HIKE L3","QUECHUA","JACKET",8640297,"215",329,"370","10037.989999999982","167"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT APP OUTFIT","FORCLAZ","T-SHIRT",8664893,"215",27,"28","509.74","2"
"CLOTHING","GOLF UNIVERS","GOLF","M MILD POLOS","INESIS","SHORT-SLEEVED POLO SHIRT",8617152,"214",127,"177","1428.500000000001","27"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER1/3 KIDBOY","QUECHUA","JUMPSUIT",8641579,"214",120,"144","1619.9200000000008","36"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WATERP CLOTH","SOLOGNAC","OVERTROUSERS",8771045,"214",72,"71","1099.4500000000003","16"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","UNDW SUM RD M","VAN RYSEL","BASE LAYER",8736855,"214",156,"223","980.4300000000007","66"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT MERINOS","FORCLAZ","LONG-SLEEVED T-SHIRT",8544818,"214",59,"63","2519.5999999999985","22"
"CLOTHING","FITNESS WELLNES","DANCES","DANCE ACCESS","STAREVER","TIGHTS",8667682,"213",108,"134","986.8700000000006","21"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ATHLE CLOTH AD","KALENJI","RUNNING SHORT TIGHT",8667050,"213",249,"307","1351.9300000000014","100"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN W APP","ARTENGO","T-SHIRT",8781334,"212",50,"53","255.68000000000006","21"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","PANT TS MH H","QUECHUA","LONG-SLEEVED T-SHIRT",8492293,"212",142,"156","1900.8900000000008","45"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT GI","DOMYOS","CROPPED LEGGINGS",8648545,"212",30,"29","79.88","17"
"CLOTHING","FITNESS WELLNES","BOXING FIGHTING","KARATE","OUTSHOCK","UNIFORM",8365189,"211",88,"119","1319.9800000000005","17"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WOMEN CLOTHS","SOLOGNAC","TROUSERS",8667869,"211",64,"75","1514.5700000000002","32"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","FLEECES","SOLOGNAC","SLEEVELESS JACKET",8542911,"211",68,"73","1399.4400000000003","17"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","RAIN WIN CUT RD","VAN RYSEL","WINDBREAKER",8517114,"211",72,"78","1467.4900000000002","27"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L2","QUECHUA","FLEECE",8648305,"211",174,"223","2512.6099999999974","83"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","T-SHIRT",8604359,"210",127,"126","1015.0800000000006","34"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SNORKELING TOP","SUBEA","NEOPRENE TOP",8550727,"210",81,"108","1098.4100000000003","49"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8646094,"210",61,"69","729.6400000000002","33"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM ADV SSUIT","OLAIAN","BIKINI BOTTOM",8572333,"209",182,"232","1364.2200000000005","154"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN SHORT TK","DOMYOS","SHORTS",8645653,"209",224,"295","1804.9500000000014","90"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKEN SPORT AP","DOMYOS","SWEATSHIRT",8669440,"209",115,"130","809.9000000000005","20"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","B.REG.PIST JKT","WEDZE","JACKET",8645261,"209",138,"158","7066.8199999999915","40"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIM BOTTOM",8732039,"209",68,"70","116.75999999999996","46"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WARM WAT SPRING","OLAIAN","SURF SHORTY WETSUIT",8586889,"208",41,"52","1584.69","21"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","BIKINI TOP",8739952,"208",125,"141","839.5800000000003","99"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","TROUSERS",8756167,"208",74,"89","829.5700000000003","46"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","SHORTS",8576738,"208",195,"246","2247.39","85"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","T-SHIRT",8738438,"208",60,"69","226.47999999999988","17"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIMMING JAMMER",8754892,"208",101,"116","2029.4200000000003","58"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMSUIT TOP",8788281,"208",160,"209","1511.2400000000005","133"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIM BOTTOM",8647892,"208",132,"166","742.9700000000006","63"
"CLOTHING","RACKETS SPORTS","TENNIS","TEN JR APP","ARTENGO","LEGGINGS",8582897,"207",149,"174","1474.770000000001","51"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","SUN PROTEC JR","OLAIAN","TOP",8611615,"207",244,"270","2203.7700000000004","47"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM ADV SSUIT","OLAIAN","BIKINI TOP",8572293,"207",100,"120","917.5800000000003","78"
"CLOTHING","CLIMBING CANYON","CLIMBING MOUNTA","CLIMBING CLOTH","SIMOND","LEGGINGS",8542606,"207",62,"71","941.5000000000003","21"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG W COLD WTHR","KALENJI","SWEATSHIRT",8749576,"207",158,"172","2498.709999999999","43"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","ENGLAND TEAMS","ADIDAS","TROUSERS",8660699,"207",43,"49","683.58","7"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","BIKINI BOTTOM",8646673,"207",50,"57","191.52000000000004","9"
"CLOTHING","FITNESS WELLNES","DANCES","G DANCE CLOTH","STAREVER","SHORTS",8757670,"206",132,"235","1390.260000000001","61"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","BASE LAYER",8578938,"206",93,"104","2124.1499999999996","19"
"CLOTHING","WATER SPORTS UN","STAND UP KAYAK","KAYAK CLOTH","ITIWIT","NEOPRENE SHORTY",8605318,"205",92,"102","1969.4300000000003","45"
"CLOTHING","GOLF UNIVERS","GOLF","W GOLF TROUSER","INESIS","TROUSERS",8600374,"205",93,"113","1376.4800000000002","61"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","T-SHIRT",8733849,"205",279,"294","1099.2700000000011","121"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8546338,"205",92,"101","939.5300000000003","54"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SHORT/TANK NH","QUECHUA","TANK TOP",8554431,"205",13,"11","34.95","6"
"CLOTHING","TEAMSPORTS UNIV","VOLLEYBALL","VOLLEYBALL APPA","ALLSIX","SHORTS",8563194,"204",338,"415","2660.6699999999955","82"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","KIMJALY","T-SHIRT",8549637,"204",77,"80","491.5900000000002","39"
"CLOTHING","FITNESS WELLNES","DANCES","K BALLET CLOTH","STAREVER","SKIRT",8760213,"204",139,"158","982.7700000000008","35"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","PANT TS MH H","QUECHUA","LONG-SLEEVED T-SHIRT",8646641,"204",60,"63","811.5800000000003","21"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM CONF SSUIT","OLAIAN","BIKINI BOTTOM",8647594,"204",31,"41","142.72999999999996","14"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","LEGGINGS",8511783,"204",284,"328","1803.420000000002","69"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8616561,"204",285,"332","5289.0599999999795","38"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TRACKSUIT BOY","DOMYOS","TRACKSUIT",8640185,"204",136,"147","1873.9600000000007","42"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIMSUIT TOP",8647875,"204",168,"208","839.9100000000007","99"
"CLOTHING","GOLF UNIVERS","GOLF","MEN COLD CLOTH","INESIS","FLEECE",8736155,"203",97,"106","1524.3100000000004","37"
"CLOTHING","FITNESS WELLNES","YOGA","MAN YOGA","KIMJALY","TROUSERS",8543599,"203",63,"68","634.4700000000003","15"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER 2 TWGIRL","QUECHUA","SLEEVELESS JACKET",8750121,"203",118,"130","957.1700000000005","47"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","T-SHIRT",8546087,"203",83,"104","488.2900000000002","33"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN TS SHORT","DOMYOS","T-SHIRT",8667940,"203",325,"703","2931.6499999999965","68"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WOMEN CLOTHS","SOLOGNAC","TROUSERS",8503835,"203",60,"68","1769.5400000000002","22"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","REG M COLD WTHR","KALENJI","LONG-SLEEVED T-SHIRT",8645563,"203",289,"324","3852.429999999992","66"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAIL FLEECES","TRIBORD","JACKET",8560955,"203",53,"64","1369.72","36"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAIL JACKETS","TRIBORD","JACKET",8491507,"203",99,"107","1685.4200000000003","49"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","BASELAYER BOTTOM",8569245,"203",80,"88","2024.1900000000005","7"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAILWEAR","TRIBORD","TROUSERS",8561770,"203",59,"58","1242.63","21"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI CLOT IREG","WEDZE","JACKET",8676385,"203",219,"229","9968.859999999986","115"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIMSUIT",8646150,"203",33,"41","310.78000000000003","19"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W SWEATS NH","QUECHUA","PULLOVER",8551543,"203",90,"93","1093.4500000000003","38"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT 3IN1 JACK","FORCLAZ","3 IN 1 JACKET",8540395,"203",105,"120","7379.389999999991","59"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","JR RIDING WEAR","FOUGANZA","LONG-SLEEVED POLO SHIRT",8749850,"202",85,"93","531.8000000000003","23"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR RAIN RD W","VAN RYSEL","RAIN JACKET",8589334,"202",82,"91","732.5900000000003","50"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","UNDER TS JR","KIPSTA","BASE LAYER",8618817,"202",271,"339","6261.199999999992","59"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","GILET TREK W","FORCLAZ","PADDED JACKET",963923,"202",74,"77","992.6300000000002","40"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","BOY SNOW OUTFIT","QUECHUA","JACKET",8543960,"201",161,"175","2703.9299999999994","67"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","WARM CLOTHS","SOLOGNAC","TROUSERS",8315360,"201",86,"98","1744.4000000000003","38"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR RAIN RD W","VAN RYSEL","WINDBREAKER",8605598,"201",74,"76","1269.4800000000002","24"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SNORKELING TOP","SUBEA","NEOPRENE TOP",8550729,"201",73,"87","1889.5000000000002","37"
