"category_name","universe","department","family","brand","product_nature","model_code","used_sizeguide_pageviews","used_sizeguide_order","used_sizeguide_quantity","used_sizeguide_turnover","used_sizeguide_return_quantity","sizeguide_not_used_pageviews","sizeguide_not_used_order","sizeguide_not_used_quantity","sizeguide_not_used_turnover","sizeguide_not_used_return_quantity"
"CLOTHING","WINTER SPORTS U","ICE SKATING ICE","JR FIG CLOTHES","AXELYS","LEGGINGS",8586895,"194",84,"97","2189.27","24","118",296,"323","7492.709999999986","72"
"CLOTHING","FITNESS WELLNES","DANCES","G DANCE CLOTH","STAREVER","LEGGINGS",8759848,"194",120,"159","1158.8400000000008","43","320",1224,"1794","12665.429999999984","510"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR WIN RD M","VAN RYSEL","JACKET",8606072,"194",117,"128","6014.189999999993","47","301",410,"467","20549.799999999992","189"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MAN FR CLOTH SK","WEDZE","JACKET",8667071,"194",41,"40","1624.87","27","330",109,"112","4999.599999999997","72"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","SKI TOURING CLO","WEDZE","SKI TROUSERS",8579565,"194",47,"51","2099.86","37","189",159,"172","6899.539999999996","126"
"CLOTHING","WATER SPORTS UN","SNORKELING SCUB","SCD SUITS >25","SUBEA","NEOPRENE SUIT",8518864,"194",50,"62","729.89","51","11",178,"201","2894.579999999999","159"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","JR HOT WEATHER","KIPSTA","SHORT-SLEEVE JERSEY",8643434,"194",118,"153","911.6400000000006","17","395",475,"537","3043.539999999994","91"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BABY SWIM","NABAIJI","SWIMMING TRUNKS",8732486,"194",89,"105","673.2400000000005","29","429",525,"592","4021.489999999994","141"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8576126,"194",23,"22","204.88000000000002","10","118",117,"112","884.4400000000004","55"
"CLOTHING","FITNESS WELLNES","DANCES","W MODERN CLOTH","STAREVER","T-SHIRT",8737498,"193",109,"117","1273.1000000000006","27","274",527,"579","5823.839999999973","163"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER1/3 KIDBOY","QUECHUA","ZIP OFF TROUSERS",8664502,"193",207,"234","2600.6399999999976","98","322",1800,"2058","25562.81999999999","740"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","SWEATSHIRT",8771685,"193",100,"113","1666.1700000000005","30","257",344,"396","5926.029999999982","96"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","T-SHIRT",8607370,"193",227,"295","2248","95","123",1025,"1217","9672.069999999965","383"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN UNDERWEAR","KALENJI","BOXER SHORTS",8573734,"193",396,"610","3572.5699999999915","67","221",2124,"3581","21343.72999999999","351"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","B.REG.PIST JKT","WEDZE","TROUSERS",8645270,"193",275,"297","9037.739999999983","70","333",1349,"1494","40907.37","465"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT 3IN1 JACK","FORCLAZ","3 IN 1 JACKET",8396864,"193",42,"43","2049.83","26","277",250,"279","17378.569999999985","136"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","HOT WTH JR WEAR","FOUGANZA","BREECHES",8515199,"192",128,"136","1559.4800000000002","84","263",1010,"1146","14605.129999999974","659"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN TS SHORT","DOMYOS","SHORTS",8405360,"192",110,"149","2068.850000000001","34","262",727,"940","10704.049999999961","345"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","TROUSERS/SHIRT","SOLOGNAC","TROUSERS",8366135,"192",53,"63","1239.65","28","325",204,"243","5953.319999999989","75"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI B.LAYER","WEDZE","BASE LAYER",8574719,"192",279,"298","3627.579999999996","56","227",791,"842","10148.229999999985","165"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MAN FR CLOTH SK","WEDZE","SKI TROUSERS",8737972,"192",36,"41","2239.84","25","160",86,"90","5349.619999999996","52"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8652078,"192",45,"54","483.71000000000015","25","375",241,"261","2494.469999999999","108"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIM BOTTOM",8542360,"192",162,"203","370.76000000000033","79","360",717,"862","1728.2200000000037","284"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8775101,"192",69,"82","769.7300000000001","55","207",333,"405","4333.49999999999","255"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W TT APP OUTFIT","FORCLAZ","SHORTS",8611946,"192",87,"97","1484.4900000000002","46","355",579,"656","9086.86999999998","343"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","PANT TS MH H","QUECHUA","ZIP OFF TROUSERS",8784284,"191",136,"165","3419.2399999999957","89","90",416,"479","11337.479999999974","227"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W. COLLECTION","DOMYOS","LEGGINGS",8666573,"191",50,"51","304.71000000000004","22","290",190,"211","1208.8800000000008","99"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","T-SHIRT",8603263,"190",285,"318","1692.4300000000017","61","339",1791,"2509","14192.76999999997","385"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","RD SOCKS SUMMER","VAN RYSEL","SOCKS",8758426,"190",87,"98","1079.0700000000006","5","449",497,"582","6045.639999999979","46"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M RUN WARM WTHR","KIPRUN","LONG-SLEEVED T-SHIRT",8759777,"190",60,"65","995.4700000000004","12","382",231,"256","4007.919999999995","48"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","BB SLEDGE EQUIP","WEDZE","SOCKS",8619390,"189",418,"519","2623.619999999999","81","383",1677,"1995","10253.88999999999","279"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","UNDER TS SR","KIPSTA","BASE LAYER",8641688,"189",296,"363","5756.799999999985","42","339",1501,"2030","33067.05000000003","188"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","M'S SWIMSUITS","NABAIJI","SWIM SHORTS",8647087,"189",29,"27","115.77999999999999","5","79",45,"52","231.59000000000006","11"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","GIRL SH OUTFIT","QUECHUA","3 IN 1 JACKET",8573224,"188",72,"78","1759.5600000000002","34","1271",559,"626","14761.349999999971","256"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","LAYER2 KIDBOY","QUECHUA","SOFT SHELL JACKET",8561646,"188",69,"77","1374.4100000000003","18","537",582,"634","10375.389999999972","173"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SWEATS NH","QUECHUA","SWEATSHIRT",8646546,"188",59,"62","967.5200000000002","14","205",195,"251","4257.0499999999965","56"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","T-SHIRT",8665575,"188",91,"96","477.33000000000027","29","115",256,"275","1442.0200000000013","76"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT BO","DOMYOS","T-SHIRT",8516222,"188",125,"271","551.6900000000005","90","526",816,"2414","6173.369999999982","425"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR SUM RD W","VAN RYSEL","PADDED CYCLING SHORTS",8554420,"188",150,"164","4078.9799999999946","62","131",871,"999","24113.969999999998","396"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN WARM WTHR","KIPRUN","T-SHIRT",8548024,"188",120,"144","1788.9900000000007","43","318",537,"638","8050.5599999999695","192"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI CLOTH OCC","WEDZE","JACKET",8755219,"188",37,"49","1164.81","30","101",95,"100","3259.4799999999964","48"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD HOT WEATHER","KIPSTA","SHORT-SLEEVE JERSEY",8406669,"188",285,"475","2271.0600000000013","81","388",1618,"3536","16820.93999999997","679"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MT MERINOS","FORCLAZ","LONG-SLEEVED T-SHIRT",8665774,"188",94,"101","3091.319999999996","33","471",573,"624","18527.919999999966","214"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8611770,"187",43,"50","89.90999999999998","41","306",215,"230","584.4200000000003","172"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","TROUSERS",8731701,"187",51,"57","819.5900000000003","16","376",274,"286","3838.0799999999936","94"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN SHORT TK","DOMYOS","TANK TOP",8645602,"187",46,"48","147.63000000000002","11","67",213,"233","714.2100000000007","54"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","T-SHIRT",8738440,"187",75,"79","281.4900000000002","28","133",180,"192","687.7800000000008","70"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","CHILD SKI BL","WEDZE","BASE LAYER",8759345,"187",152,"165","2158.5600000000004","20","115",687,"787","9548.629999999985","150"
"CLOTHING","TEAMSPORTS UNIV","SOCCER / FUTSAL","AD HOT WEATHER","ADIDAS","SHORT-SLEEVE JERSEY",8742545,"187",175,"208","2188.35","43","314",1254,"1630","17569.339999999975","264"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BOY'S SWIMSUITS","NABAIJI","SWIMMING JAMMER",8601755,"187",111,"132","1477.0600000000006","38","365",850,"1060","12097.349999999962","294"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","GIRL'S SWIMSUIT","NABAIJI","SWIMSUIT TOP",8542416,"187",54,"62","184.67000000000004","29","230",308,"330","955.5900000000013","139"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","BABY SWIM","NABAIJI","FULL BODY SWIMSUIT",8790375,"187",87,"100","647.6400000000002","64","581",611,"727","5486.949999999989","422"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","OPENWATER SWIM","NABAIJI","NEOPRENE SUIT",8487896,"187",41,"44","1699.83","27","170",128,"136","4899.509999999996","87"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","JACKET TW GIRL","QUECHUA","JACKET",8786511,"186",111,"118","2024.1900000000005","37","131",1221,"1351","21112.14000000001","505"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M MT PADDEDJACK","FORCLAZ","DOWN JACKET",8619767,"186",53,"56","3499.649999999997","21","630",341,"340","22497.750000000025","113"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WARM WAT SPRING","OLAIAN","SURF WETSUIT",8548623,"186",91,"109","2181.62","71","6",379,"448","9042.35999999999","284"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8649550,"186",114,"127","419.3500000000002","11","288",452,"502","1837.3800000000017","39"
"CLOTHING","CYCLING UNIVERS","MTB BIKES AND E","COOL COLD XC M","ROCKRIDER","JERSEY",8578829,"186",56,"61","889.7200000000001","33","414",157,"164","2879.059999999996","70"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","KIDS ATHL CLOTH","KIPRUN","T-SHIRT",8577045,"186",104,"114","845.0300000000005","17","404",539,"621","4453.9999999999845","121"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAILWEAR","TRIBORD","BERMUDA SHORTS",8512321,"186",211,"219","3325.409999999994","60","147",971,"1066","16377.17999999997","283"
"CLOTHING","RACKETS SPORTS","TENNIS","ADULT SOCKS","ARTENGO","SOCKS",8380064,"185",128,"174","1312.3300000000008","7","439",1259,"2013","14949.879999999963","99"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SNOW HIKE L3","QUECHUA","JACKET",8398576,"185",71,"74","1589.4700000000003","20","593",244,"254","5758.079999999992","59"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","FIT BEG M OUTFI","DOMYOS","LEGGINGS",8547455,"185",83,"104","1214.1900000000005","22","218",379,"468","5306.459999999986","111"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","AWAKEN SPORT AP","DOMYOS","T-SHIRT",8556525,"185",172,"184","1148.3700000000013","21","361",953,"1049","6597.979999999974","147"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W RUN COLD","KIPRUN","LONG-SLEEVED T-SHIRT",8758778,"185",68,"71","1384.5000000000002","21","167",237,"248","4580.229999999987","71"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","CHILD'S SWEATER","WEDZE","ZIP SWEATSHIRT",8548100,"185",113,"129","1503.0800000000006","36","107",598,"704","7579.1399999999885","218"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","SKI TOURING CLO","WEDZE","JACKET",8576013,"185",66,"72","4499.749999999997","47","408",218,"230","13859.229999999989","153"
"CLOTHING","WINTER SPORTS U","CROSS COUNTRY S","WO APP XC SKI","INOVIK","JACKET",8735714,"184",128,"145","6299.099999999995","55","166",342,"380","14837.879999999983","168"
"CLOTHING","RACKETS SPORTS","TENNIS","TENNIS AW APP M","ARTENGO","SHORTS",962186,"184",77,"96","573.1800000000003","14","296",303,"503","2807.9799999999973","100"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BOARDSHORTS",8582101,"184",36,"37","253.72000000000006","9","114",116,"123","757.1400000000004","34"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI TOP",8789338,"184",145,"174","1068.9300000000005","67","303",1168,"1356","8021.969999999987","553"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","SUN PROTEC JR","OLAIAN","TOP",8789506,"184",156,"179","942.8200000000005","61","245",835,"930","5145.559999999994","286"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","NYAMBA","LEGGINGS",8644870,"184",101,"117","974.3500000000004","52","398",320,"377","3297.799999999999","155"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","MAN PANT JACKET","DOMYOS","TROUSERS",8490361,"184",128,"145","2356.8699999999994","32","346",710,"980","16947.969999999954","177"
"CLOTHING","FITNESS WELLNES","KIDS SPORTIVE E","TSHIRT SHORT GI","DOMYOS","CROPPED LEGGINGS",8669223,"184",288,"344","2597.489999999996","93","217",2342,"2730","19255.439999999988","874"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","ADULT RUN SOCKS","KIPRUN","SOCKS",8608572,"184",356,"435","2497.2299999999977","18","528",2161,"3201","18071.829999999998","182"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI CLOT IREG","WEDZE","TROUSERS",8556775,"184",171,"191","6178.969999999996","88","389",573,"640","18596.89999999999","328"
"CLOTHING","FITNESS WELLNES","DANCES","DANCE ACCESS","STAREVER","TIGHTS",8758104,"183",75,"90","959.2000000000005","10","214",264,"314","3297.2499999999914","39"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","CW JR WEAR","FOUGANZA","FLEECE",8749836,"183",197,"215","3948.419999999994","57","1214",919,"979","18967.409999999993","217"
"CLOTHING","CYCLING UNIVERS","ROAD BIKE AND E","GAR SUM RD M","TRIBAN","SHORT-SLEEVE JERSEY",8605475,"183",89,"96","979.5100000000003","47","175",373,"383","4577.709999999989","154"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M PANTS/TS NH","QUECHUA","T-SHIRT",8583322,"182",79,"86","518.2900000000002","15","223",305,"317","2170.280000000001","43"
"CLOTHING","HORSE RIDING UN","EQUESTRIAN SPOR","DRESS EQUIP","FOUGANZA","BREECHES",8383893,"182",103,"127","2879.299999999997","57","111",340,"397","9742.679999999978","165"
"CLOTHING","HUNTING AND SHO","HUNTING AND SHO","SILENT CLOTHING","SOLOGNAC","JACKET",8589928,"182",66,"75","7769.499999999996","25","756",285,"287","29858.08000000004","93"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","JR SAIL JACKETS","TRIBORD","JACKET",8616511,"182",66,"69","1979.5500000000002","24","357",492,"536","14197.879999999965","221"
"CLOTHING","FITNESS WELLNES","YOGA","WOMAN YOGA","DOMYOS","SPORTS BRA",8758773,"181",224,"250","2563.3599999999974","86","301",1246,"1368","14765.749999999969","443"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","PANT TS MH H","QUECHUA","ZIP OFF TROUSERS",8652205,"181",233,"267","4049.5499999999915","122","151",797,"952","14208.909999999962","442"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","PANT TS MH H","QUECHUA","TROUSERS",8587373,"181",22,"25","429.86000000000007","11","89",44,"45","634.7900000000001","24"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI BOTTOM",8597257,"181",136,"162","272.09000000000015","71","437",742,"846","1665.4300000000035","289"
"CLOTHING","TEAMSPORTS UNIV","BASKETBALL / NE","NBA LAYER0 KIDS","TARMAK","TIGHTS",8758351,"181",138,"156","2498.7499999999986","31","277",493,"542","8435.779999999972","120"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC M WARM WTHR","KALENJI","LONG-SLEEVED T-SHIRT",8519851,"181",170,"234","2202.0899999999997","43","252",950,"1589","15129.41999999995","280"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC W BREATH T","KALENJI","T-SHIRT",8666272,"181",30,"32","165.8","12","164",86,"95","481.4200000000003","37"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","W TRAIL CLOTHES","KIPRUN","WINDBREAKER",8608062,"181",37,"40","539.85","25","356",171,"185","3099.1599999999953","101"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","OCC M WARM WTHR","KALENJI","TROUSERS",8488040,"181",79,"93","996.3300000000004","26","282",362,"473","5153.459999999992","119"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","B.REG.PIST JKT","WEDZE","JACKET",8587783,"181",92,"105","3494.3499999999985","40","524",609,"660","22155.840000000007","244"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","W'S SWIMSUITS","NABAIJI","SWIMMING COSTUME",8645681,"181",181,"202","1409.0600000000006","108","188",882,"1040","6880.409999999975","581"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","WM BEG SSUIT","OLAIAN","BIKINI TOP",8653085,"180",147,"173","500.0600000000005","79","421",887,"1023","2713.8999999999974","513"
"CLOTHING","FITNESS WELLNES","BOXING FIGHTING","BOXING APPARELS","OUTSHOCK","SHORTS",8554190,"180",50,"60","849.5100000000002","11","327",184,"220","2788.3399999999956","53"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","W ESSENTIAL","DOMYOS","LEGGING 7/8",8738394,"180",71,"90","1367.2800000000004","18","101",212,"252","3456.1799999999935","70"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","MAN FR CLOTH SK","WEDZE","JACKET",8737978,"180",35,"36","1999.9","26","196",116,"126","9999.499999999996","76"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","ADULTS SKI AND","WEDZE","SOCKS",8733723,"180",202,"254","4637.679999999994","21","259",753,"1004","17971.549999999992","98"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","GIRL'S SWIMSUIT","OLAIAN","BIKINI BOTTOM",8608920,"179",183,"225","370.7600000000004","101","283",1164,"1388","2266.420000000001","630"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN TS LEGG","DOMYOS","T-SHIRT",8665571,"179",56,"58","289.64000000000004","22","315",210,"213","1116.6100000000008","74"
"CLOTHING","HIKING TREKKING","HIKING TREK GEA","MOUNT HIKE SOCK","QUECHUA","SOCKS",8649533,"179",254,"323","1340.0400000000016","27","181",1498,"1916","8133.209999999988","135"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAIL JACKETS","TRIBORD","ANORAK",8602363,"179",53,"60","4409.499999999995","10","350",203,"259","13983.38999999998","98"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","ADULTS SKI AND","WEDZE","SOCKS",8737855,"179",509,"619","5724.269999999995","46","95",1671,"1951","17442.53999999999","205"
"CLOTHING","HIKING TREKKING","WOMEN HIKING AN","W MOUNT HIKE L2","QUECHUA","FLEECE",8649068,"179",182,"192","3039.0899999999947","101","242",890,"1007","17254.879999999957","495"
"CLOTHING","HIKING TREKKING","JUNIOR HIKING","GIRL SH OUTFIT","QUECHUA","LEGGINGS",8548796,"178",182,"242","2716.489999999996","91","377",1092,"1439","17972.00999999996","438"
"CLOTHING","HIKING TREKKING","MEN HIKING AND","M SWEATS NH","QUECHUA","PULLOVER",8736322,"178",86,"95","611.4200000000002","37","135",351,"464","3755.6099999999947","125"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","W SUN PROTEC","OLAIAN","TOP",8756527,"178",304,"347","2151.560000000001","103","168",1412,"1603","9402.809999999983","484"
"CLOTHING","WATER SPORTS UN","SURF BODYBOARD","BOY'S BOARDSHT","OLAIAN","BOARDSHORTS",8737365,"178",189,"216","1538.460000000001","62","355",1473,"1645","11628.359999999975","481"
"CLOTHING","FITNESS WELLNES","FITNESS TRAININ","WOMAN PANT JACK","DOMYOS","JACKET",8578114,"178",68,"82","1692.4400000000003","26","330",435,"554","12010.039999999959","147"
"CLOTHING","FITNESS WELLNES","GYMNASTICS ACCR","WOMEN'S GYM APP","DOMYOS","LEOTARD",8665793,"178",83,"142","2228.999999999999","42","447",740,"975","14698.229999999947","298"
"CLOTHING","RUNNING WALKING","RUNNING TRAIL A","M TRAIL CLOTHES","KALENJI","RUNNING MID TIGHT",8666204,"178",87,"96","1766.4100000000003","37","325",490,"522","9466.859999999971","208"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","W SAIL FLEECES","TRIBORD","FLEECE",8643508,"178",58,"75","811.5700000000003","31","116",243,"287","3430.139999999995","101"
"CLOTHING","WATER SPORTS UN","SAILING WINDSUR","M SAIL FLEECE","TRIBORD","FLEECE",8643561,"178",23,"26","361.7700000000001","3","416",117,"134","1619.9200000000003","26"
"CLOTHING","WINTER SPORTS U","SKI FREESKI SNO","W SKI CLOT IREG","WEDZE","JACKET",8755401,"178",43,"43","2359.8","23","207",286,"298","18538.47","145"
"CLOTHING","WATER SPORTS UN","SWIMMING AQUAGY","AQUAGYM AQUABIK","NABAIJI","SWIMMING COSTUME",8642058,"178",53,"58","750.7200000000001","30","367",216,"250","2466.0899999999974","159"
